id,label,strata
b09_h040_04_strata_a,MO,N
b09_h040_04_strata_b,MO,N
b09_h040_04_strata_c,MO,N
b09_h040_05_strata_a,MO,N
b09_h040_05_strata_b,MO,N
b09_h040_05_strata_c,MO,N
b09_h040_06_strata_a,MO,N
b09_h040_06_strata_b,MOR,N
b09_h040_06_strata_c,MO,N
b09_h041_01_strata_a,MO,N
b09_h041_01_strata_b,MO,N
b09_h041_01_strata_c,MO,N
b09_h041_02_strata_a,MO,N
b09_h041_02_strata_b,MO,N
b09_h041_02_strata_c,MO,N
b09_h041_03_strata_a,MO,N
b09_h041_03_strata_b,MO,N
b09_h041_03_strata_c,MO,N
b09_h041_04_strata_a,MO,N
b09_h041_04_strata_b,MO,N
b09_h041_04_strata_c,MO,N
b09_h041_05_strata_a,MO,N
b09_h041_05_strata_b,MO,N
b09_h041_05_strata_c,MO,N
b09_h041_06_strata_a,MO,N
b09_h041_06_strata_b,MO,N
b09_h041_06_strata_c,MO,N
b09_h042_01_strata_a,MO,N
b09_h042_01_strata_b,MO,N
b09_h042_01_strata_c,MO,N
b09_h042_02_strata_a,MO,N
b09_h042_02_strata_b,MO,N
b09_h042_02_strata_c,MOR,N
b09_h042_03_strata_a,MO,N
b09_h042_03_strata_b,MOR,N
b09_h042_03_strata_c,MOR,N
b09_h042_04_strata_a,MO,N
b09_h042_04_strata_b,MOR,N
b09_h042_04_strata_c,MO,N
b09_h042_05_strata_a,MO,N
b09_h042_05_strata_b,MO,N
b09_h042_05_strata_c,MOR,N
b09_h042_06_strata_a,MO,N
b09_h042_06_strata_b,MOR,N
b09_h042_06_strata_c,MOR,N
b09_h043_01_strata_a,MO,N
b09_h043_01_strata_b,MO,N
b09_h043_01_strata_c,MO,N
b09_h043_02_strata_a,MO,N
b09_h043_02_strata_b,MO,N
b09_h043_02_strata_c,MOR,N
b09_h043_03_strata_a,MOR,N
b09_h043_03_strata_b,MO,N
b09_h043_03_strata_c,MO,N
b09_h043_04_strata_a,MOR,N
b09_h043_04_strata_b,MO,N
b09_h043_04_strata_c,MO,N
b09_h043_05_strata_a,MO,N
b09_h043_05_strata_b,MO,N
b09_h043_05_strata_c,MO,N
b09_h043_06_strata_a,MO,N
b09_h043_06_strata_b,MO,N
b09_h043_06_strata_c,MO,N
b09_h044_01_strata_a,MO,N
b09_h044_01_strata_b,MO,N
b09_h044_01_strata_c,MO,N
b09_h044_02_strata_a,MO,N
b09_h044_02_strata_b,MO,N
b09_h044_02_strata_c,MOR,N
b09_h044_03_strata_a,MO,N
b09_h044_03_strata_b,MOR,N
b09_h044_03_strata_c,MO,N
b09_h044_04_strata_a,MO,N
b09_h044_04_strata_b,MO,N
b09_h044_04_strata_c,MO,N
b09_h044_05_strata_a,MO,N
b09_h044_05_strata_b,MO,N
b09_h044_05_strata_c,MO,N
b09_h044_06_strata_a,MO,N
b09_h044_06_strata_b,MO,N
b09_h044_06_strata_c,MO,N
b09_h045_01_strata_a,MO,N
b09_h045_01_strata_b,MO,N
b09_h045_01_strata_c,MOR,N
b09_h045_02_strata_a,MO,N
b09_h045_02_strata_b,MO,N
b09_h045_02_strata_c,MO,N
b09_h045_03_strata_a,MO,N
b09_h045_03_strata_b,MO,N
b09_h045_03_strata_c,MO,N
b09_h045_04_strata_a,MO,N
b09_h045_04_strata_b,MO,N
b09_h045_04_strata_c,MO,N
b09_h045_05_strata_a,MO,N
b09_h045_05_strata_b,MOR,N
b09_h045_05_strata_c,MO,N
b09_h045_06_strata_a,MO,N
b09_h045_06_strata_b,MO,N
b09_h045_06_strata_c,MO,N
b09_h046_01_strata_a,MO,N
b09_h046_01_strata_b,MO,N
b09_h046_01_strata_c,MO,N
b09_h046_02_strata_a,MO,N
b09_h046_02_strata_b,MO,N
b09_h046_02_strata_c,MO,N
b09_h046_03_strata_a,MO,N
b09_h046_03_strata_b,MO,N
b09_h046_03_strata_c,MO,N
b09_h046_04_strata_a,MO,N
b09_h046_04_strata_b,MO,N
b09_h046_04_strata_c,MO,N
b09_h046_05_strata_a,MO,N
b09_h046_05_strata_b,MO,N
b09_h046_05_strata_c,MO,N
b09_h046_06_strata_a,MOR,N
b09_h046_06_strata_b,MO,N
b09_h046_06_strata_c,MO,N
b09_h047_01_strata_a,MO,N
b09_h047_01_strata_b,MO,N
b09_h047_01_strata_c,MO,N
b09_h047_02_strata_a,MO,N
b09_h047_02_strata_b,MO,N
b09_h047_02_strata_c,MO,N
b09_h047_03_strata_a,MO,N
b09_h047_03_strata_b,MO,N
b09_h047_03_strata_c,MO,N
b09_h047_04_strata_a,MO,N
b09_h047_04_strata_b,MO,N
b09_h047_04_strata_c,MO,N
b09_h047_05_strata_a,MO,N
b09_h047_05_strata_b,MO,N
b09_h047_05_strata_c,MO,N
b09_h048_01_strata_a,MO,N
b09_h048_01_strata_b,MO,N
b09_h048_01_strata_c,MO,N
b09_h048_02_strata_a,MO,N
b09_h048_02_strata_b,MO,N
b09_h048_02_strata_c,MO,N
b09_h048_03_strata_a,MO,N
b09_h048_03_strata_b,MO,N
b09_h048_03_strata_c,MO,N
b09_h048_04_strata_a,MO,N
b09_h048_04_strata_b,MO,N
b09_h048_04_strata_c,MO,N
b09_h048_05_strata_a,MO,N
b09_h048_05_strata_b,MO,N
b09_h048_05_strata_c,MO,N
b09_h049_01_strata_a,MO,N
b09_h049_01_strata_b,MO,N
b09_h049_01_strata_c,MO,N
b09_h049_02_strata_a,MOR,N
b09_h049_02_strata_b,MO,N
b09_h049_02_strata_c,MO,N
b09_h049_03_strata_a,MO,N
b09_h049_03_strata_b,MO,N
b09_h049_03_strata_c,MO,N
b09_h049_04_strata_a,MO,N
b09_h049_04_strata_b,MO,N
b09_h049_04_strata_c,MO,N
b09_h049_05_strata_a,MOR,N
b09_h049_05_strata_b,MO,N
b09_h049_05_strata_c,MO,N
b09_h050_01_strata_a,MO,N
b09_h050_01_strata_b,MO,N
b09_h050_01_strata_c,MO,N
b09_h050_02_strata_a,MO,N
b09_h050_02_strata_b,MO,N
b09_h050_02_strata_c,MO,N
b09_h050_03_strata_a,MO,N
b09_h050_03_strata_b,MOR,N
b09_h050_03_strata_c,MO,N
b09_h050_04_strata_a,MOR,N
b09_h050_04_strata_b,MOR,N
b09_h050_04_strata_c,MOR,N
b09_h050_05_strata_a,MO,N
b09_h050_05_strata_b,MO,N
b09_h050_05_strata_c,MOR,N
b09_h051_01_strata_a,MO,N
b09_h051_01_strata_b,MOR,N
b09_h051_01_strata_c,MOR,N
b09_h051_02_strata_a,MO,N
b09_h051_02_strata_b,MOR,N
b09_h051_02_strata_c,MOR,N
b09_h051_03_strata_a,MO,N
b09_h051_03_strata_b,MO,N
b09_h051_03_strata_c,MO,N
b09_h051_04_strata_a,MO,N
b09_h051_04_strata_b,MO,N
b09_h051_04_strata_c,MO,N
b09_h051_05_strata_a,MO,N
b09_h051_05_strata_b,MO,N
b09_h051_05_strata_c,MOR,N
b09_h052_01_strata_a,MO,N
b09_h052_01_strata_b,MO,N
b09_h052_01_strata_c,MOR,N
b09_h052_02_strata_a,MO,N
b09_h052_02_strata_b,MOR,N
b09_h052_02_strata_c,MO,N
b09_h052_03_strata_a,MO,N
b09_h052_03_strata_b,MO,N
b09_h052_03_strata_c,MO,N
b09_h052_04_strata_a,MO,N
b09_h052_04_strata_b,MO,N
b09_h052_04_strata_c,MO,N
b09_h052_05_strata_a,MO,N
b09_h052_05_strata_b,MO,N
b09_h052_05_strata_c,MO,N
b09_h053_01_strata_a,MO,N
b09_h053_01_strata_b,MO,N
b09_h053_01_strata_c,MO,N
b09_h053_02_strata_a,MO,N
b09_h053_02_strata_b,MO,N
b09_h053_02_strata_c,MO,N
b09_h053_03_strata_a,MO,N
b09_h053_03_strata_b,MO,N
b09_h053_03_strata_c,MO,N
b09_h053_04_strata_a,MO,N
b09_h053_04_strata_b,MO,N
b09_h053_04_strata_c,MO,N
b09_h054_01_strata_a,MO,N
b09_h054_01_strata_b,MO,N
b09_h054_01_strata_c,MO,N
b09_h054_02_strata_a,MO,N
b09_h054_02_strata_b,MO,N
b09_h054_02_strata_c,MO,N
b09_h054_03_strata_a,MO,N
b09_h054_03_strata_b,MO,N
b09_h054_03_strata_c,MO,N
b09_h054_04_strata_a,MO,N
b09_h054_04_strata_b,MO,N
b09_h054_04_strata_c,MO,N
b09_h055_01_strata_a,MO,N
b09_h055_01_strata_b,MO,N
b09_h055_01_strata_c,MO,N
b09_h055_02_strata_a,MO,N
b09_h055_02_strata_b,MO,N
b09_h055_02_strata_c,MO,N
b09_h055_03_strata_a,MO,N
b09_h055_03_strata_b,MO,N
b09_h055_03_strata_c,MO,N
b09_h055_04_strata_a,MO,N
b09_h055_04_strata_b,MO,N
b09_h055_04_strata_c,MO,N
b09_h056_01_strata_a,MO,N
b09_h056_01_strata_b,MO,N
b09_h056_01_strata_c,MOR,N
b09_h056_02_strata_a,MO,N
b09_h056_02_strata_b,MO,N
b09_h056_02_strata_c,MO,N
b09_h056_03_strata_a,MO,N
b09_h056_03_strata_b,MO,N
b09_h056_03_strata_c,MO,N
b09_h056_04_strata_a,MO,N
b09_h056_04_strata_b,MO,N
b09_h056_04_strata_c,MO,N
b09_h057_01_strata_a,MO,N
b09_h057_01_strata_b,MO,N
b09_h057_01_strata_c,MO,N
b09_h057_02_strata_a,MO,N
b09_h057_02_strata_b,MO,N
b09_h057_02_strata_c,MO,N
b09_h057_03_strata_a,MO,N
b09_h057_03_strata_b,MO,N
b09_h057_03_strata_c,MO,N
b09_h057_04_strata_a,MO,N
b09_h057_04_strata_b,MO,N
b09_h057_04_strata_c,MOR,N
b09_h058_01_strata_a,MO,N
b09_h058_01_strata_b,MO,N
b09_h058_01_strata_c,MOR,N
b09_h058_02_strata_a,MO,N
b09_h058_02_strata_b,MO,N
b09_h058_02_strata_c,MOR,N
b09_h058_03_strata_a,MO,N
b09_h058_03_strata_b,MO,N
b09_h058_03_strata_c,MOR,N
b09_h058_04_strata_a,MO,N
b09_h058_04_strata_b,MO,N
b09_h058_04_strata_c,MOR,N
b09_h059_01_strata_a,MO,N
b09_h059_01_strata_b,MO,N
b09_h059_01_strata_c,MO,N
b09_h059_02_strata_a,MO,N
b09_h059_02_strata_b,MO,N
b09_h059_02_strata_c,MO,N
b09_h059_03_strata_a,MO,N
b09_h059_03_strata_b,MO,N
b09_h059_03_strata_c,MO,N
b09_h059_04_strata_a,MO,N
b09_h059_04_strata_b,MO,N
b09_h059_04_strata_c,MO,N
b09_h060_01_strata_a,MO,N
b09_h060_01_strata_b,MO,N
b09_h060_01_strata_c,MO,N
b09_h060_02_strata_a,MO,N
b09_h060_02_strata_b,MO,N
b09_h060_02_strata_c,MO,N
b09_h060_03_strata_a,MO4,N
b09_h060_03_strata_b,MO,N
b09_h060_03_strata_c,MO,N
b09_h060_04_strata_a,MOR,N
b09_h060_04_strata_b,MO,N
b09_h060_04_strata_c,MO,N
b09_h061_01_strata_a,MO,N
b09_h061_01_strata_b,MO,N
b09_h061_01_strata_c,MO,N
b09_h061_02_strata_a,MO,N
b09_h061_02_strata_b,MO,N
b09_h061_02_strata_c,MO,N
b09_h061_03_strata_a,MO,N
b09_h061_03_strata_b,MOR,N
b09_h061_03_strata_c,MO,N
b09_h061_04_strata_a,MO,N
b09_h061_04_strata_b,MO,N
b09_h061_04_strata_c,MO,N
b09_h061_05_strata_a,MO,N
b09_h061_05_strata_b,MO,N
b09_h061_05_strata_c,MO,N
b09_h061_06_strata_a,MOR,N
b09_h061_06_strata_b,MOR,N
b09_h061_06_strata_c,MO,N
b09_h061_07_strata_a,MOR,N
b09_h061_07_strata_b,MO,N
b09_h061_07_strata_c,MO,N
b09_h061_08_strata_a,MO,N
b09_h061_08_strata_b,MOR,N
b09_h061_08_strata_c,MO,N
b09_h061_09_strata_a,MOR,N
b09_h061_09_strata_b,MO,N
b09_h061_09_strata_c,MO,N
b09_h061_10_strata_a,MO,N
b09_h061_10_strata_b,MO,N
b09_h061_10_strata_c,MO,N
b09_h061_11_strata_a,MO,N
b09_h061_11_strata_b,MO,N
b09_h061_11_strata_c,MOR,N
b09_h061_12_strata_a,MO,N
b09_h061_12_strata_b,MOR,N
b09_h061_12_strata_c,MO,N
b09_h061_13_strata_a,MO,N
b09_h061_13_strata_b,MO,N
b09_h061_13_strata_c,MO,N
b09_h061_14_strata_a,MOR,N
b09_h061_14_strata_b,MOR,N
b09_h061_14_strata_c,MO,N
b09_h061_15_strata_a,MO,N
b09_h061_15_strata_b,MOR,N
b09_h061_15_strata_c,MOR,N
b09_h061_16_strata_a,MO,N
b09_h061_16_strata_b,MO,N
b09_h061_16_strata_c,MO,N
b09_h061_17_strata_a,MO,N
b09_h061_17_strata_b,MO,N
b09_h061_17_strata_c,MO,N
b09_h061_18_strata_a,MO,N
b09_h061_18_strata_b,MO,N
b09_h061_18_strata_c,MO,N
b09_h061_19_strata_a,MOR,N
b09_h061_19_strata_b,MO,N
b09_h061_19_strata_c,MOR,N
b09_h061_20_strata_a,MO,N
b09_h061_20_strata_b,MO,N
b09_h061_20_strata_c,MO,N
b09_h061_21_strata_a,MO,N
b09_h061_21_strata_b,MO,N
b09_h061_21_strata_c,MO,N
b09_h061_22_strata_a,MO,N
b09_h061_22_strata_b,MOR,N
b09_h061_22_strata_c,MO,N
b09_h061_23_strata_a,MO,N
b09_h061_23_strata_b,MO,N
b09_h061_23_strata_c,MO,N
b09_h061_24_strata_a,MO,N
b09_h061_24_strata_b,MO,N
b09_h061_24_strata_c,MO,N
b09_h061_25_strata_a,MO,N
b09_h061_25_strata_b,MO,N
b09_h061_25_strata_c,MOR,N
b09_h061_26_strata_a,MO,N
b09_h061_26_strata_b,MO,N
b09_h061_26_strata_c,MO,N
b09_h061_27_strata_a,MO,N
b09_h061_27_strata_b,MO,N
b09_h061_27_strata_c,MO,N
b09_h061_28_strata_a,MO,N
b09_h061_28_strata_b,MO,N
b09_h061_28_strata_c,MOR,N
b09_h061_29_strata_a,MO,N
b09_h061_29_strata_b,MO,N
b09_h061_29_strata_c,MOR,N
b09_h061_30_strata_a,MO,N
b09_h061_30_strata_b,MO,N
b09_h061_30_strata_c,MO,N
b09_h062_01_strata_a,MO,N
b09_h062_01_strata_b,MOR,N
b09_h062_01_strata_c,MO,N
b09_h062_02_strata_a,MO,N
b09_h062_02_strata_b,MO,N
b09_h062_02_strata_c,MO,N
b09_h062_03_strata_a,MO,N
b09_h062_03_strata_b,MO,N
b09_h062_03_strata_c,MO,N
b09_h062_04_strata_a,MT,S
b09_h062_04_strata_b,MT,S
b09_h062_04_strata_c,MT,S
b09_h062_05_strata_a,MT,S
b09_h062_05_strata_b,MT,S
b09_h062_05_strata_c,MT,S
b09_h062_06_strata_a,MT,S
b09_h062_06_strata_b,MT,S
b09_h062_06_strata_c,MT,S
b09_h062_07_strata_a,MO,N
b09_h062_07_strata_b,MO,N
b09_h062_07_strata_c,MO,N
b09_h062_08_strata_a,MO,N
b09_h062_08_strata_b,MO,N
b09_h062_08_strata_c,MO,N
b09_h062_09_strata_a,MO,N
b09_h062_09_strata_b,MO,N
b09_h062_09_strata_c,MO,N
b09_h062_10_strata_a,MO,N
b09_h062_10_strata_b,MO,N
b09_h062_10_strata_c,MO,N
b09_h062_11_strata_a,MO,N
b09_h062_11_strata_b,MO,N
b09_h062_11_strata_c,MO,N
b09_h062_12_strata_a,MOR,N
b09_h062_12_strata_b,MOR,N
b09_h062_12_strata_c,MO,N
b09_h062_13_strata_a,MO,N
b09_h062_13_strata_b,MO,N
b09_h062_13_strata_c,MO,N
b09_h062_14_strata_a,MO,N
b09_h062_14_strata_b,MO,N
b09_h062_14_strata_c,MO,N
b09_h062_15_strata_a,MO,N
b09_h062_15_strata_b,MO,N
b09_h062_15_strata_c,MO,N
b09_h062_16_strata_a,MO,N
b09_h062_16_strata_b,MOR,N
b09_h062_16_strata_c,MO,N
b09_h062_17_strata_a,MO,N
b09_h062_17_strata_b,MO,N
b09_h062_17_strata_c,MO,N
b09_h062_18_strata_a,MO,N
b09_h062_18_strata_b,MO,N
b09_h062_18_strata_c,MO,N
b09_h062_19_strata_a,MO,N
b09_h062_19_strata_b,MOR,N
b09_h062_19_strata_c,MOR,N
b09_h062_20_strata_a,MO,N
b09_h062_20_strata_b,MO,N
b09_h062_20_strata_c,MO,N
b09_h062_21_strata_a,MO,N
b09_h062_21_strata_b,MO,N
b09_h062_21_strata_c,MO,N
b09_h062_22_strata_a,MO,N
b09_h062_22_strata_b,MO,N
b09_h062_22_strata_c,MO,N
b09_h062_23_strata_a,MO,N
b09_h062_23_strata_b,MO,N
b09_h062_23_strata_c,MO,N
b09_h062_24_strata_a,MOR,N
b09_h062_24_strata_b,MO,N
b09_h062_24_strata_c,MO,N
b09_h062_25_strata_a,MO,N
b09_h062_25_strata_b,MO,N
b09_h062_25_strata_c,MOR,N
b09_h062_26_strata_a,MO,N
b09_h062_26_strata_b,MO,N
b09_h062_26_strata_c,MOR,N
b09_h062_27_strata_a,MO,N
b09_h062_27_strata_b,MO,N
b09_h062_27_strata_c,MOR,N
b09_h062_28_strata_a,MO,N
b09_h062_28_strata_b,MO,N
b09_h062_28_strata_c,MO,N
b09_h062_29_strata_a,MO,N
b09_h062_29_strata_b,MO,N
b09_h062_29_strata_c,MO,N
b09_h062_30_strata_a,MO,N
b09_h062_30_strata_b,MO,N
b09_h062_30_strata_c,MOR,N
b09_h063_01_strata_a,MOR,N
b09_h063_01_strata_b,MO,N
b09_h063_01_strata_c,MO,N
b09_h063_02_strata_a,MO,N
b09_h063_02_strata_b,MO,N
b09_h063_02_strata_c,MO,N
b09_h063_03_strata_a,MO,N
b09_h063_03_strata_b,MO,N
b09_h063_03_strata_c,MO,N
b09_h063_04_strata_a,MO,N
b09_h063_04_strata_b,MO,N
b09_h063_04_strata_c,MO,N
b09_h063_05_strata_a,MO,N
b09_h063_05_strata_b,MO,N
b09_h063_05_strata_c,MOR,N
b09_h063_06_strata_a,MO,N
b09_h063_06_strata_b,MO,N
b09_h063_06_strata_c,MO,N
b09_h063_07_strata_a,MO,N
b09_h063_07_strata_b,MO,N
b09_h063_07_strata_c,MO,N
b09_h063_08_strata_a,MO,N
b09_h063_08_strata_b,MO,N
b09_h063_08_strata_c,MO,N
b09_h063_09_strata_a,MO,N
b09_h063_09_strata_b,MO,N
b09_h063_09_strata_c,MO,N
b09_h063_10_strata_a,MO,N
b09_h063_10_strata_b,MO,N
b09_h063_10_strata_c,MO,N
b09_h063_11_strata_a,MOR,N
b09_h063_11_strata_b,MO,N
b09_h063_11_strata_c,MO,N
b09_h063_12_strata_a,MO,N
b09_h063_12_strata_b,MOR,N
b09_h063_12_strata_c,MOR,N
b09_h063_13_strata_a,MOR,N
b09_h063_13_strata_b,MO,N
b09_h063_13_strata_c,MO,N
b09_h063_14_strata_a,MO,N
b09_h063_14_strata_b,MOR,N
b09_h063_14_strata_c,MOR,N
b09_h063_15_strata_a,MO,N
b09_h063_15_strata_b,MOR,N
b09_h063_15_strata_c,MO,N
b09_h063_16_strata_a,MO,N
b09_h063_16_strata_b,MO,N
b09_h063_16_strata_c,MO,N
b09_h063_17_strata_a,MO,N
b09_h063_17_strata_b,MOR,N
b09_h063_17_strata_c,MOR,N
b09_h063_18_strata_a,MO,N
b09_h063_18_strata_b,MO,N
b09_h063_18_strata_c,MO,N
b09_h063_19_strata_a,MO,N
b09_h063_19_strata_b,MOR,N
b09_h063_19_strata_c,MO,N
b09_h063_20_strata_a,MO,N
b09_h063_20_strata_b,MOR,N
b09_h063_20_strata_c,MO,N
b09_h063_21_strata_a,MO,N
b09_h063_21_strata_b,MO,N
b09_h063_21_strata_c,MO,N
b09_h063_22_strata_a,MO,N
b09_h063_22_strata_b,MO,N
b09_h063_22_strata_c,MO,N
b09_h063_23_strata_a,MO,N
b09_h063_23_strata_b,MO,N
b09_h063_23_strata_c,MO,N
b09_h063_24_strata_a,MO,N
b09_h063_24_strata_b,MO,N
b09_h063_24_strata_c,MO,N
b09_h063_25_strata_a,MO,N
b09_h063_25_strata_b,MO,N
b09_h063_25_strata_c,MOR,N
b09_h063_26_strata_a,MO,N
b09_h063_26_strata_b,MO,N
b09_h063_26_strata_c,MO,N
b09_h063_27_strata_a,MO,N
b09_h063_27_strata_b,MO,N
b09_h063_27_strata_c,MOR,N
b09_h063_28_strata_a,MO,N
b09_h063_28_strata_b,MO,N
b09_h063_28_strata_c,MOR,N
b09_h063_29_strata_a,MO,N
b09_h063_29_strata_b,MO,N
b09_h063_29_strata_c,MO,N
b09_h063_30_strata_a,MO,N
b09_h063_30_strata_b,MO,N
b09_h063_30_strata_c,MO,N
b09_h064_01_strata_a,MO,N
b09_h064_01_strata_b,MO,N
b09_h064_01_strata_c,MO,N
b09_h064_02_strata_a,MO,N
b09_h064_02_strata_b,MO,N
b09_h064_02_strata_c,MO,N
b09_h064_03_strata_a,MO,N
b09_h064_03_strata_b,MO,N
b09_h064_03_strata_c,MOR,N
b09_h064_04_strata_a,MO,N
b09_h064_04_strata_b,MO,N
b09_h064_04_strata_c,MO,N
b09_h064_05_strata_a,MO,N
b09_h064_05_strata_b,MO,N
b09_h064_05_strata_c,MO,N
b09_h064_06_strata_a,MO,N
b09_h064_06_strata_b,MO,N
b09_h064_06_strata_c,MO,N
b09_h064_07_strata_a,MO,N
b09_h064_07_strata_b,MO,N
b09_h064_07_strata_c,MO,N
b09_h064_08_strata_a,MO,N
b09_h064_08_strata_b,MO,N
b09_h064_08_strata_c,MO,N
b09_h064_09_strata_a,MO,N
b09_h064_09_strata_b,MOR,N
b09_h064_09_strata_c,MO,N
b09_h064_10_strata_a,MO,N
b09_h064_10_strata_b,MO,N
b09_h064_10_strata_c,MO,N
b09_h064_11_strata_a,MO,N
b09_h064_11_strata_b,MO,N
b09_h064_11_strata_c,MOR,N
b09_h064_12_strata_a,MO,N
b09_h064_12_strata_b,MOR,N
b09_h064_12_strata_c,MOR,N
b09_h064_13_strata_a,MO,N
b09_h064_13_strata_b,MO,N
b09_h064_13_strata_c,MO,N
b09_h064_14_strata_a,MO,N
b09_h064_14_strata_b,MO,N
b09_h064_14_strata_c,MO,N
b09_h064_15_strata_a,MO,N
b09_h064_15_strata_b,MO,N
b09_h064_15_strata_c,MO,N
b09_h064_16_strata_a,MO,N
b09_h064_16_strata_b,MO,N
b09_h064_16_strata_c,MO,N
b09_h064_17_strata_a,MO,N
b09_h064_17_strata_b,MO,N
b09_h064_17_strata_c,MO,N
b09_h064_18_strata_a,MO,N
b09_h064_18_strata_b,MO,N
b09_h064_18_strata_c,MO,N
b09_h064_19_strata_a,MO,N
b09_h064_19_strata_b,MO,N
b09_h064_19_strata_c,MO,N
b09_h064_20_strata_a,MOR,N
b09_h064_20_strata_b,MO,N
b09_h064_20_strata_c,MO,N
b09_h064_21_strata_a,MO,N
b09_h064_21_strata_b,MO,N
b09_h064_21_strata_c,MO,N
b09_h064_22_strata_a,MO,N
b09_h064_22_strata_b,MO,N
b09_h064_22_strata_c,MOR,N
b09_h064_23_strata_a,MO,N
b09_h064_23_strata_b,MO,N
b09_h064_23_strata_c,MO,N
b09_h064_24_strata_a,MO,N
b09_h064_24_strata_b,MO,N
b09_h064_24_strata_c,MOR,N
b09_h064_25_strata_a,MOR,N
b09_h064_25_strata_b,MO,N
b09_h064_25_strata_c,MO,N
b09_h064_26_strata_a,MO,N
b09_h064_26_strata_b,MO,N
b09_h064_26_strata_c,MOR,N
b09_h064_27_strata_a,MO,N
b09_h064_27_strata_b,MOR,N
b09_h064_27_strata_c,MOR,N
b09_h064_28_strata_a,MO,N
b09_h064_28_strata_b,MO,N
b09_h064_28_strata_c,MOR,N
b09_h064_29_strata_a,MO,N
b09_h064_29_strata_b,MO,N
b09_h064_29_strata_c,MO,N
b09_h064_30_strata_a,MO,N
b09_h064_30_strata_b,MO,N
b09_h064_30_strata_c,MO,N
b09_h065_01_strata_a,MO,N
b09_h065_01_strata_b,MO,N
b09_h065_01_strata_c,MO,N
b09_h065_02_strata_a,MO,N
b09_h065_02_strata_b,MOR,N
b09_h065_02_strata_c,MO,N
b09_h065_03_strata_a,MO,N
b09_h065_03_strata_b,MO,N
b09_h065_03_strata_c,MO,N
b09_h065_04_strata_a,MO,N
b09_h065_04_strata_b,MO,N
b09_h065_04_strata_c,MO,N
b09_h065_05_strata_a,MO,N
b09_h065_05_strata_b,MO,N
b09_h065_05_strata_c,MO,N
b09_h065_06_strata_a,MO,N
b09_h065_06_strata_b,MOR,N
b09_h065_06_strata_c,MO,N
b09_h065_07_strata_a,MO,N
b09_h065_07_strata_b,MO,N
b09_h065_07_strata_c,MO,N
b09_h065_08_strata_a,MO,N
b09_h065_08_strata_b,MO,N
b09_h065_08_strata_c,MOR,N
b09_h065_09_strata_a,MO,N
b09_h065_09_strata_b,MOR,N
b09_h065_09_strata_c,MOR,N
b09_h065_10_strata_a,MO,N
b09_h065_10_strata_b,MO,N
b09_h065_10_strata_c,MO,N
b09_h065_11_strata_a,MO,N
b09_h065_11_strata_b,MO,N
b09_h065_11_strata_c,MO,N
b09_h065_12_strata_a,MO,N
b09_h065_12_strata_b,MO,N
b09_h065_12_strata_c,MO,N
b09_h065_13_strata_a,MO,N
b09_h065_13_strata_b,MO,N
b09_h065_13_strata_c,MOR,N
b09_h065_14_strata_a,MO,N
b09_h065_14_strata_b,MO,N
b09_h065_14_strata_c,MO,N
b09_h065_15_strata_a,MO,N
b09_h065_15_strata_b,MO,N
b09_h065_15_strata_c,MO,N
b09_h065_16_strata_a,MO,N
b09_h065_16_strata_b,MOR,N
b09_h065_16_strata_c,MOR,N
b09_h065_17_strata_a,MO,N
b09_h065_17_strata_b,MOR,N
b09_h065_17_strata_c,MO,N
b09_h065_18_strata_a,MO,N
b09_h065_18_strata_b,MO,N
b09_h065_18_strata_c,MO,N
b09_h065_19_strata_a,MO,N
b09_h065_19_strata_b,MO,N
b09_h065_19_strata_c,MOR,N
b09_h065_20_strata_a,MO,N
b09_h065_20_strata_b,MOR,N
b09_h065_20_strata_c,MOR,N
b09_h065_21_strata_a,MO,N
b09_h065_21_strata_b,MOR,N
b09_h065_21_strata_c,MOR,N
b09_h065_22_strata_a,MOR,N
b09_h065_22_strata_b,MOR,N
b09_h065_22_strata_c,MO,N
b09_h065_23_strata_a,MO,N
b09_h065_23_strata_b,MO,N
b09_h065_23_strata_c,MO,N
b09_h065_24_strata_a,MO,N
b09_h065_24_strata_b,MOR,N
b09_h065_24_strata_c,MOR,N
b09_h065_25_strata_a,MO,N
b09_h065_25_strata_b,MOR,N
b09_h065_25_strata_c,MO,N
b09_h065_26_strata_a,MO,N
b09_h065_26_strata_b,MO,N
b09_h065_26_strata_c,MOR,N
b09_h065_27_strata_a,MO,N
b09_h065_27_strata_b,MO,N
b09_h065_27_strata_c,MO,N
b09_h065_28_strata_a,MO,N
b09_h065_28_strata_b,MO,N
b09_h065_28_strata_c,MO,N
b09_h065_29_strata_a,MO,N
b09_h065_29_strata_b,MO,N
b09_h065_29_strata_c,MOR,N
b09_h065_30_strata_a,MO,N
b09_h065_30_strata_b,MO,N
b09_h065_30_strata_c,MOR,N
b09_h066_01_strata_a,MO,N
b09_h066_01_strata_b,MOR,N
b09_h066_01_strata_c,MOR,N
b09_h066_02_strata_a,MO,N
b09_h066_02_strata_b,MO,N
b09_h066_02_strata_c,MO,N
b09_h066_03_strata_a,MO,N
b09_h066_03_strata_b,MO,N
b09_h066_03_strata_c,MO,N
b09_h066_04_strata_a,MO,N
b09_h066_04_strata_b,MOR,N
b09_h066_04_strata_c,MO,N
b09_h066_05_strata_a,MO,N
b09_h066_05_strata_b,MO,N
b09_h066_05_strata_c,MO,N
b09_h066_06_strata_a,MO,N
b09_h066_06_strata_b,MO,N
